Date,Product_ID,Store_ID,Daily_Sales,Promotion,Item_A_Quantity,Item_B_Quantity,Item_C_Quantity,Item_A_Price,Item_B_Price,Item_C_Price,Item_A_Sales,Item_B_Sales,Item_C_Sales,Random_Product_Sum,Total_Sum_All_Items
11/4/2024,P001,S01,20,0,0,59,127,7.17,38.05,32.81,0,2244.95,4166.87,232,6411.82
11/5/2024,P001,S01,23,0,0,84,30,21.2,55.03,10.28,0,4622.52,308.4,138,4930.92
11/6/2024,P001,S01,26,1,0,99,146,48.06,50.51,24.49,0,5000.49,3575.54,256,8576.03
11/7/2024,P001,S01,17,1,0,79,35,27.52,47.37,26.26,0,3742.23,919.1,130,4661.33
11/8/2024,P001,S01,23,0,0,20,18,24.47,10.89,7.95,0,217.8,143.1,79,360.9
11/9/2024,P001,S01,19,0,0,12,24,25.6,8.36,19.43,0,100.32,466.32,49,566.64
11/10/2024,P001,S01,19,0,0,8,19,14.4,19.05,52.83,0,152.4,1003.77,56,1156.17
11/11/2024,P001,S01,23,0,0,108,131,21.59,42.5,52.73,0,4590,6907.63,284,11497.63
11/12/2024,P001,S01,22,0,0,8,130,21.64,29.38,23.26,0,235.04,3023.8,179,3258.84
11/13/2024,P001,S01,13,0,0,60,134,7.36,28.93,8.11,0,1735.8,1086.74,231,2822.54
11/14/2024,P001,S01,25,0,0,29,81,39.54,54,14.78,0,1566,1197.18,132,2763.18
11/15/2024,P001,S01,25,0,0,71,58,23.74,54.57,25.22,0,3874.47,1462.76,139,5337.23
11/16/2024,P001,S01,17,0,0,100,100,42,55.28,52.44,0,5528,5244,244,10772
11/17/2024,P001,S01,21,1,0,71,46,43.27,24.32,12.92,0,1726.72,594.32,156,2321.04
11/18/2024,P001,S01,22,1,0,31,77,14.54,43.93,43.41,0,1361.83,3342.57,153,4704.4
11/19/2024,P001,S01,21,1,0,97,59,34.58,22.12,11.33,0,2145.64,668.47,190,2814.11
11/20/2024,P001,S01,18,0,0,36,28,26.25,17.91,54.08,0,644.76,1514.24,89,2159
11/21/2024,P001,S01,17,1,0,54,109,44.61,17.6,24.7,0,950.4,2692.3,191,3642.7
11/22/2024,P001,S01,20,0,0,65,69,14.71,25.79,43.99,0,1676.35,3035.31,144,4711.66
11/23/2024,P001,S01,25,1,0,55,98,35.5,30.36,22.79,0,1669.8,2233.42,167,3903.22
11/24/2024,P001,S01,23,0,1,23,78,32.35,51.21,36.76,32.35,1177.83,2867.28,133,4077.46
11/25/2024,P001,S01,19,1,0,25,58,18.29,14.23,15.41,0,355.75,893.78,116,1249.53
11/26/2024,P001,S01,24,0,0,9,117,11.15,46.22,13.16,0,415.98,1539.72,172,1955.7
11/27/2024,P001,S01,9,1,0,86,128,34.32,35.64,51.97,0,3065.04,6652.16,259,9717.2
11/28/2024,P001,S01,25,1,0,96,46,38.24,22.97,50.96,0,2205.12,2344.16,187,4549.28
11/29/2024,P001,S01,14,0,0,46,20,19.2,33.63,49.49,0,1546.98,989.8,79,2536.78
11/30/2024,P001,S01,20,0,0,65,147,34.02,23.6,36.65,0,1534,5387.55,257,6921.55
12/1/2024,P001,S01,17,1,0,26,87,22.78,39,45.61,0,1014,3968.07,140,4982.07
12/2/2024,P001,S01,16,0,0,25,86,37.09,30.56,9.38,0,764,806.68,136,1570.68
12/3/2024,P001,S01,26,1,0,74,11,13.96,16.55,22.4,0,1224.7,246.4,112,1471.1
12/4/2024,P001,S01,20,0,0,5,73,45.06,14.06,21.37,0,70.3,1560.01,109,1630.31
12/5/2024,P001,S01,23,0,0,9,44,17.93,36.43,37.15,0,327.87,1634.6,64,1962.47
12/6/2024,P001,S01,22,0,0,109,16,21.55,54.93,23.44,0,5987.37,375.04,155,6362.41
12/7/2024,P001,S01,24,0,0,16,94,7.61,25.89,13.28,0,414.24,1248.32,155,1662.56
12/8/2024,P001,S01,22,1,0,94,76,10.02,46.12,35.23,0,4335.28,2677.48,218,7012.76
12/9/2024,P001,S01,17,0,0,50,51,28.21,42.25,45.9,0,2112.5,2340.9,149,4453.4
12/10/2024,P001,S01,26,0,0,38,127,17.04,56.44,24.72,0,2144.72,3139.44,203,5284.16
12/11/2024,P001,S01,20,0,1,53,134,42.6,50.69,12.48,42.6,2686.57,1672.32,223,4401.49
12/12/2024,P001,S01,16,0,0,82,33,5.66,37.46,15.64,0,3071.72,516.12,145,3587.84
12/13/2024,P001,S01,21,1,0,94,55,22.06,42.17,17.64,0,3963.98,970.2,175,4934.18
12/14/2024,P001,S01,29,1,0,49,28,20.18,54.72,20.69,0,2681.28,579.32,102,3260.6
12/15/2024,P001,S01,26,0,0,31,77,5.87,28.77,37.5,0,891.87,2887.5,148,3779.37
12/16/2024,P001,S01,21,1,0,77,111,10.6,24.99,35.45,0,1924.23,3934.95,206,5859.18
12/17/2024,P001,S01,22,1,0,30,51,23.61,8.56,40.11,0,256.8,2045.61,121,2302.41
12/18/2024,P001,S01,22,0,0,51,41,27.18,50.98,23.76,0,2599.98,974.16,115,3574.14
12/19/2024,P001,S01,31,1,0,90,118,23.19,49.65,46.38,0,4468.5,5472.84,254,9941.34
12/20/2024,P001,S01,25,0,0,115,45,28.89,13.43,16,0,1544.45,720,171,2264.45
12/21/2024,P001,S01,25,0,0,60,106,31.78,38,28.98,0,2280,3071.88,189,5351.88
12/22/2024,P001,S01,28,1,0,98,140,5.45,32.13,45.25,0,3148.74,6335,280,9483.74
12/23/2024,P001,S01,25,0,0,111,82,25.88,14.17,14.83,0,1572.87,1216.06,237,2788.93
12/24/2024,P001,S01,23,1,0,67,145,48.36,58.99,11.38,0,3952.33,1650.1,260,5602.43
12/25/2024,P001,S01,23,1,0,52,106,28.36,19.16,49.3,0,996.32,5225.8,187,6222.12
12/26/2024,P001,S01,24,0,0,65,132,35.49,11.5,22.8,0,747.5,3009.6,208,3757.1
12/27/2024,P001,S01,24,1,0,85,79,19.03,38.93,39.51,0,3309.05,3121.29,192,6430.34
12/28/2024,P001,S01,27,0,0,30,22,39.83,46.42,7.24,0,1392.6,159.28,98,1551.88
12/29/2024,P001,S01,25,0,1,40,58,39.78,9.69,39.81,39.78,387.6,2308.98,126,2736.36
12/30/2024,P001,S01,27,0,1,5,69,28.46,42.25,21.49,28.46,211.25,1482.81,100,1722.52
